filename,smiles
32861408.png,C[C@H](C(=O)NC1=CC=C(C=C1)C(=O)OC(C)C)[NH+]2CCN(CC2)C3=CC=C(C=C3)[N+](=O)[O-]
40093922.png,C1[C@H](CN(C1=O)C2=CC=CC=C2F)C(=O)NCC3=CC=CC=C3CN4C=CN=C4
49456177.png,CN1C2=C(C=C(C=C2)S(=O)(=O)NCCCN(C)C3=CC(=CC=C3)F)N(C1=O)C
83625025.png,CNCC(=O)NC1CC(=O)N(C1)C2=CC=CC=C2
77921047.png,CC(C=O)C(C1=CC(=C(C=C1OC)OC)OC)C(=CC2=CC(=C(C=C2OC)OC)OC)C
97453141.png,COC1=C(C=CC=N1)CN2C[C@@H]3CN(C[C@@H]3C2)C(=O)C4=CC=CS4
9958258.png,CCCC[C@H](C(=O)CSCC1=CC=CO1)NC(=O)C(CC(C)C)NC(=O)COC2=CC=C(C=C2)OC
65621562.png,CCN1C(=NC=N1)CC2(CCOC2)CNC(C)C
5562811.png,CCCCOC1=CC=C(C=C1)/C=N\NC(=O)C2=C(N=NN2C3=NON=C3N)C
69974586.png,C1CN2CCC1[C@H](C2)NC(=O)C3=CC=C(S3)C4=CC=CC=C4S(=O)(=O)N
26940443.png,CC1=CC(=CC=C1)C2=NN(C(=S)N2CC=C)CN3CCN(CC3)C4=CC=C(C=C4)[N+](=O)[O-]
1059366.png,C[C@H](C(=O)NC1=CC(=C(C=C1)N2CCN(CC2)C3=CC=CC=C3OC)C(=O)N4CCCC4)Cl
67333231.png,CON1C2=NC(=NC(=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)N)C4=CC=C(C=C4)CN5CCOCC5
6669460.png,CCO[C@H]1[C@@H]([C@H](C=C(O1)C(=O)NCCCCC(=O)NC2=CC=CC=C2N)C3=CC=C(C=C3)C(=O)OC)CCCO
424579.png,CC1C=CC2=NC(C(=NC2=C1)C3=C(C=CC(=C3)Br)O)C4=C(C=CC(=C4)Br)O
93145598.png,CCOC(=O)C1=C(N(C(=O)N[C@H]1C2=C(C=C(C=C2)Cl)Cl)CC=C)CN3CCN(CC3)C(=O)COC
55629800.png,C1=CC=C(C=C1)C2=NC(=CO2)CSCCC(=O)NC3=CC(=C(C=C3)F)F
88510799.png,CCNCCNCCNCCCC(=O)NCCOCCO
7511744.png,CC[NH+](CC)CCN(C1=NC2=CC3=C(C=C2S1)OCCO3)C(=O)C
77213726.png,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=C(C=NC=C1C(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O
49466954.png,CCOC1=C(C=CC=N1)NC(=O)NCC2=CC(=CC=C2)OC(F)F
8182229.png,CC(C)NC(=S)N/N=C\C1=CC(=C(C=C1)N(C)C)[N+](=O)[O-]
83404494.png,CC1=CC(=C(C=C1C2CCCN(C2)C)C(C)C)O
53736707.png,CC1[C@@H]2CCC(=CC(C[C@@]3([C@@H](C2OC1=O)O3)C)OC(=O)C(C)C)C
22407802.png,C1CC[N+](=O)C(C1)C(CC2=CC3=CC=CC=C3N=C2)C(=O)O
1052581.png,CCN(CC(=O)NC1=CC(=NN1C2=CC=CC=C2)C(C)(C)C)C(=O)NC3=CC=CC=C3C(F)(F)F
37124880.png,C1CN(CCN1CCC(=O)NC2=CC(=CC=C2)S(=O)(=O)N)C3=C(C(=CC=C3)F)C#N
25711734.png,CC1=C(SC(=N1)C)C(=O)OCC(=O)N2CCC[C@H]2C3=CC=CS3
12507764.png,CC(C)OP(CP(=O)(OC(C)C)P(C(C)C)C(C)C)OC(C)C
62931645.png,CC(C)NC(C)(CN1CCC(CC1)(C)C)C(=O)O
43319603.png,CCCCNC(=O)C(C)N(CCCN)C1CCCC1
19243866.png,COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)N(CC3=CC=CO3)CC4=CC=C(O4)N5CCCCC5
28235843.png,CCOC1=C(C=C(C=C1)C(=O)N2CC[NH+](CC2)CC(=O)NC3=CC=CC(=C3C)C)OCC
12285966.png,C[C@@H]1[C@@H](C(=O)N(C(=S)N1C)C2=CC=CC=C2)NC(=O)C3=CC=CC=C3
66694414.png,CC(NC(C)OC)OC.C1OC2=C(O1)C(=CC=C2)S(=O)(=O)N
59565601.png,CCC1=NC(=C(S1)C2=CC=CC=C2C)C3CCCC3
72556447.png,C1CC1C2=NC3=C(C=C(C=C3)O)C(=C2C=CC4CC(CC(=O)O4)O)C5=CC=C(C=C5)F
60283706.png,CC1=C(C=CC(=C1)CNC(=O)C2=C(C=CC(=C2)F)F)N(C)C
83335282.png,CC1=C(C(=CC=C1)CNC2=NC=C(C=C2)Cl)Cl
66051686.png,CN(C)CC1CC(CN1CC2=C(C=CC=C2Cl)F)O
78314169.png,C1CC2C(CC1C(=O)NCC3=CC=C(C=C3)C(=O)[O-])NC(=S)N(C2=O)C4=CC(=C(C=C4)F)Cl
80564388.png,C1C(C2=CC=CC=C2N1)C3=NC(=NO3)C4=CC=CC=C4F
25714597.png,CCOC(=O)C1=C(SC=C1C2=C(C=C(C=C2)C)C)NC(=O)C[NH+]3CCN(CC3)C4=CC=CC=C4[N+](=O)[O-]
85802283.png,CCCCCC1=CC=C(C=C1)C2CCC(=CC2=O)C3=CC=C(C=C3)OC
56605718.png,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C(C4=NC(=C5C(=N4)N(C=N5)[C@H]6[C@@H]([C@@H]([C@H](O6)CO)O)O)N)OP(=O)(O)O)O)O)N
41005376.png,CCCC1=NN=C2N1N[C@@H]([C@H](S2)C(=O)NC3=CC=C(C=C3)OC)C4=CC=C(C=C4)CC
96251063.png,CC1=NC=C(S1)[C@]2(CC[C@H](N2)C(=O)O)C
8116729.png,C1CCC(CC1)C(=O)NNC(=O)CC2=CC=CC=C2F
85936268.png,CN(C)C=NC1=C([Se]C=C1)C=O
39506216.png,CC1=CC(=C(C=C1)OC)/C=C/C(=O)N2CCN(CC2)[C@H](C)C(=O)NC3CC3
99874905.png,CCSC[C@@H]1CCCN1C2CCN(CC2)C(=O)NC3=CC(=C(C=C3)Cl)Cl
12539559.png,CC1=NOC(=C1Cl)C2=CC(=C(C=C2)F)Cl
92603269.png,CC1=CC(=NN1C[C@@H](C)NC(=O)C2=CC=CC=C2CN3CCCCC3)C
27012992.png,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)OCC3=NC(=NC(=N3)NC4=CC=C(C=C4)F)N
11058143.png,CC(C)(C)OC(=O)N1C2=CC=CC=C2C=C1CN(CC=C)C(=O)OC(C)(C)C
79324876.png,CCOC(=O)C1=C(C=CN1)C2=CC(=CC(=C2)C)C
22521271.png,CC1CN(C2=C(O1)C=CC(=C2)C)C(=O)N3CCC(CC3)C(=O)NC4=CC=CC=C4Cl
38868091.png,CC1=C(C(=NN1C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N4C=C(N=N4)C(=O)OC)C)Cl
72104434.png,CN1CCC(CC1)N(CC2=CC=CC=C2)C(=O)CC3=CC=C(C=C3)C(F)(F)F
71002760.png,C[C@@H](C1CCC(C1(C)C)(C)O)NC(=O)C2(CC2)CN3C4=C(C=CC(=C4)C(=O)NS(=O)(=O)N(C)C)C(=C3C5=CC=C(C=C5)OC)C6CCCCC6
36109798.png,CCOC1=CC=CC=C1C(=O)N2CCC[C@H]2C(=O)NC3=NC(=CS3)CN4C[C@@H](O[C@H](C4)C)C
1522621.png,C1CN(CCC1C(=O)N)C2=NC=NC3=C2C(=CN3C4=CC=CC=C4)C5=CC=CC=C5
67468852.png,COC(=O)C1CCCCC1C2=C3CCCCC3=NO2
37683520.png,C1=CC=C(C(=C1)N2C(=C3C=CC(=CC3=NC2=S)C(=O)NNC4=CC(=CC=C4)Cl)[O-])F
39205512.png,C[C@H](C1=CC=NC=C1)OC2=CC=C(C=C2)C[NH3+]
38711603.png,CC1=CC(=NC(=N1)C(C)C)N2CCN(CC2)C(=O)C3=CC=CC=C3COC4=CC=CC=C4
63918954.png,CCCCCCCCOCC(C1CC1)(C(=O)N)NC
92661739.png,C/C(=N\NC(=O)CN(C1=C(C=C(C=C1)OC)OC)S(=O)(=O)C2=CC=CC=C2[N+](=O)[O-])/C3=CC=CS3
63986865.png,CC(C1=CC=C(C=C1)F)NCC2=NC(=CC=C2)OC
27288212.png,C1CSC2=C([C@@H]1NC(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-])C=C(C=C2)Cl
33637855.png,C1CC1(C2=CC=CC=C2)C(=O)OC3=CC=C(C=C3)NC(=O)C4=C(C=CC(=C4)[N+](=O)[O-])Cl
67713133.png,CC1=CC(=CC=C1)NC(=O)NCC(=O)N2[C@@H](CC[C@@H]2C(=O)O)C3=CC=CC=C3
2571776.png,C1C[NH+](CCC1C(=O)N)CC(=O)NC2=CC=CC=C2CC3=CC=CC=C3
15696212.png,CC(C)C[C@@H](CN/C=C/1\C=CC=CC1=O)N/C=C/2\C=CC=CC2=O
64562170.png,CN1C=NC(=C1N2CCCCCC2C(=O)O)[N+](=O)[O-]
1809480.png,CCN1C(=O)/C(=C\C2=CC(=C(C=C2Cl)OCC)OC)/SC1=NC3=CC=C(C=C3)OCC
88951855.png,CC(C)(CN1C[C@@H]2CC3=CC=CC=C3N2C(=O)C4=CC(=C(C=C41)O)OC)S
71584781.png,C1COC2=C(O1)C=CC(=C2)C3=NN=C4N3NC(S4)C5=CC(=CC=C5)[N+](=O)[O-]
98194122.png,CN1C=C(C2=CC=CC=C21)[C@H](CNC(=O)/C=C\C3=CC=CS3)O
39666863.png,C[C@H](C1=CC2=C(C=C1)OCCCO2)NS(=O)(=O)C3=C(C=C(C=C3)OC)[N+](=O)[O-]
28338614.png,CCCCOC1=CC=C(C=C1)C[NH2+]C
9536724.png,CCCOC1=CC=C(C=C1)N2C[C@H](CC2=O)C(=O)NC3=CC=CC=C3C(=O)NCC4=CC=CC=C4
34637424.png,COC1=C(C=C(C=C1)C(=C(C(=S)NC2=CC3=C(C=C2)OCCO3)[N+]4=CC=CC=C4)[O-])Cl
75832641.png,CC1=CC=CC=C1C(=O)NCCC(=O)NCC(C2=CC(=CC=C2)OC)[NH+](C)C
19460746.png,CCN1C(=C(C=N1)Cl)CN(C)C(=O)/C=C/C2=CC(=CC=C2)[N+](=O)[O-]
77854344.png,CCC(C)CNC(=O)CC(C(CC(C)C)NC(=O)C(CC1=CN=CN1)NC(=O)C(CC2=C3C=CC=NC3=CC=C2)NC(=O)OCC4=CC=CC=C4)O
17279132.png,CC1=C(C(=CC=C1)NC(=O)CN2CCN(CC2)CC3=CC(=C(C=C3)Cl)Cl)C
49742659.png,COCC1=CC(=O)NC2=C1C=CC(=C2)NC(=O)C3=CC=NC=C3
41497806.png,COC1=C(C=CC(=C1)CNC(=O)COC2=CC3=C(C=C2)C4=C(CCC4)C(=O)O3)OC(F)F
11384246.png,CC1(OCC(CO1)CCCCN2C3=CC=CC=C3OC(C2=O)CCO)C(=O)OC
22421446.png,COCCCN1C(C23C=CC(O2)C(C3C1=O)C(=O)NC4=CC=C(C=C4)OC)C(=O)NC5CCCCC5
27968658.png,C[C@H](C(=O)NC1=CC(=C(C=C1)OC)Cl)OC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CS3
34760406.png,C[C@@H](C(=O)N(CCC#N)C1=CC=C(C=C1)F)[NH+](C)CC2=NC3=CC=CC=C3S2
41894650.png,CN(C)C(=O)COC(=O)C1=CC(=C(C(=C1[N+](=O)[O-])OC)OC)OC
5937642.png,CCCCCCCCCCCCCC(=O)NCC(=O)N/N=C/C1=CC=C(C=C1)[N+](=O)[O-]
25395835.png,CC(C)C1=CSC(=N1)C[NH+]2CCC[C@H](C2)C(=O)C3=CC(=CC=C3)OC(C)C
59896123.png,CC[C@H](C)[C@@H]1COC(=N1)C2=C(C(=CC=C2)OC)C
74926968.png,CCC(C)C(C(=O)NC(CC(=O)N)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC(=O)O)N
46924140.png,CC1=C(C=CC(=C1)Cl)NC(=S)NC2=CC=C(C=C2)I
23088055.png,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CC(C(=O)O)N4C=CC(=C4)C(=O)C5CCCCC5
37361671.png,CC1=CC(=O)C(=NN1C2=CC=CC=C2)C(=O)NCCOC3=CC=C(C=C3)F
65260581.png,C1CC1N2CCC(C2)N3CC(C4=CC=CC=C4C3)C(=O)O
handdrawn_0.png,C\1=C/C(=N\Br)/C(=C/C1=N/Br)Cl
handdrawn_1.png,CSP1(=S)SP(=S)(S1)SC
handdrawn_2.png,CCCCCCCCCCCCCCCCSCCCCPCOO
handdrawn_3.png,C[C@@H]1CC[C@H]2[C@@]3(CO3)C(O[C@H]4[C@@]25[C@H]1CC[C@](O4)(OO5)C)O
handdrawn_4.png,C1C[C@H]([C@@H](C1)O)CCCO
handdrawn_5.png,C1=CC=NC(=C1)N2C=CSN2
handdrawn_6.png,CCSN1CCN(CC1)SCC
handdrawn_7.png,B(C(C(O)F)N(CCO)CCO)(F)F
handdrawn_8.png,C1(=C(C(=O)SC1=O)Cl)Cl
handdrawn_9.png,CSC[C@@H](C(=O)O)N
handdrawn_10.png,[2H]C1=CC(=C(C=C1C([2H])([2H])[2H])[2H])C
handdrawn_11.png,CN(C)C1=CC1=NC#N
handdrawn_12.png,CC(C)(C#N)[C@@H]1CC=C(C1)OS(=O)(=O)C(F)(F)F
handdrawn_13.png,CC(=C[C@@H]1[C@@H](C1(C)C)C(=O)O)C
handdrawn_14.png,CC(/C=C/C#N)C=O
handdrawn_15.png,C[C@@H](/C=C/[C@@]1([C@](CCCC1(C)C)(C)O)O)O
handdrawn_16.png,C(=NSN=C=O)=O
handdrawn_17.png,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O
handdrawn_18.png,CO/C(=C/C1=CC=CC=C1)/C#N
handdrawn_19.png,CSC(=S)C(SC)(SC)SC
handdrawn_20.png,B(Cl)(/C=C/Cl)/C=C/Cl
handdrawn_21.png,C1=C(NC=N1)C[C@@H](C(=O)O)N
handdrawn_22.png,C[C@@H]1CCCC1C
handdrawn_23.png,C1=C(SC(=O)N1)CCl
handdrawn_24.png,C(=NC(C(F)(F)Br)(F)Br)=O
handdrawn_25.png,B1BBB1
handdrawn_26.png,CC(C)(C)OC(=O)NNC[C@@H]1CCOC1=O
handdrawn_27.png,B(=C(C)CC)OC#N
handdrawn_28.png,B(CC)(CC)OS(=O)(=O)OB(CC)CC
handdrawn_29.png,C1CCC(CC1)N=P(C(Cl)(Cl)Cl)(C(Cl)(Cl)Cl)Cl
handdrawn_30.png,CC(C)(C)S/C(=C(\Cl)/Br)/Cl
handdrawn_31.png,C[C@@H]1CCC[C@H](C1C)C
handdrawn_32.png,CCO[C@@H]1C[C@H]2[C@H]3CC[C@H](C3)[C@H]2CO1
handdrawn_33.png,CCCCOC(=O)[C@@H]([C@H](C(=O)OCCCC)O)O
handdrawn_34.png,CC(C)(C#N)N=S(C1=CC=C(C=C1)Cl)Cl
handdrawn_35.png,CP(C)P(=O)(C)C
handdrawn_36.png,[B](C(C)O)C(OCC)OCC
handdrawn_37.png,CCC(=O)C[C@H](C)C(C)C
handdrawn_38.png,[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O
handdrawn_39.png,C([C@@H]([C@H](C(=O)CO)O)O)O
handdrawn_40.png,CO[C@H]1C[C@H]2[C@H]3CC[C@H](C3)[C@H]2CO1
handdrawn_41.png,C1CN[C@@H]1C(=O)O
handdrawn_42.png,C1=CN=C(N=C1)P(=O)(O)O
handdrawn_43.png,C[C@@H]([C@@H](CC1=CC=CC=C1)Br)O
handdrawn_44.png,C1(=O)N=NC(=O)S1
handdrawn_45.png,C=CN1C=CN=N1
handdrawn_46.png,C[C@@]12CC[C@@H]3[C@@](C1)(CC[C@H]2Br)[C@H](CC3(C)C)OC
handdrawn_47.png,C[C@@H]1CC[C@@]2([C@@H]3[C@@H]1CC[C@@]2(CC3(C)C)C)O
handdrawn_48.png,CC1(CON(O1)C(=O)N(C)C)C
handdrawn_49.png,C[C@@]1(CCC2C1(CCC3C2CCC4=C3CCC(=O)C4)C)O
handdrawn_50.png,C(=N\OP(=O)(O)O)(\N)/OP(=O)(O)OP(=O)(O)O
handdrawn_51.png,C(=NP(=S)(N=C=S)N=C=S)=S
handdrawn_52.png,CN(C)C(=O)SSC(=O)N(C)C
handdrawn_53.png,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
handdrawn_54.png,C1=C(C=NN1C(=O)NC(=O)CCl)Br
handdrawn_55.png,CC(C1=PC=PC=P1)O
handdrawn_56.png,CC(C)N(C(=O)F)SN(C(C)C)C(=O)F
handdrawn_57.png,CCOC(=O)[C@H](CC(=O)C1=CC=CC=C1)N[C@@H](C)C(=O)OC
handdrawn_58.png,CC(C)[C@H]1CC[C@@]2([C@@H]3[C@H]1[C@H](C24CO4)[C@@H]([C@@H]3O)O)C
handdrawn_59.png,COC(=O)[C@H](CC1=CC(=C(C=C1)O)O)N
handdrawn_60.png,CC1=C(C1=O)C
handdrawn_61.png,C(OSC(=O)SO)F
handdrawn_62.png,CCP1C(=C)[P-]P(C(=C)[P-]1)CC
handdrawn_63.png,CN(C)P(=NC(=O)C(Br)(Br)Br)(N(C)C)N(C)C
handdrawn_64.png,COC(=O)/C(=N\Cl)/N(Cl)Cl
handdrawn_65.png,C(=O)=S(F)P(P)PP
handdrawn_66.png,CC1(COCN1SSN2COCC2(C)C)C
handdrawn_67.png,C1=C(SSSSS1)N
handdrawn_68.png,[2H]C([2H])([2H])OCOC
handdrawn_69.png,CCN1C(C(SCC1=O)Cl)Cl
handdrawn_70.png,C1=C2C(=CC(=NC#N)S2)SC1=NC#N
handdrawn_71.png,C(=N/OBr)\Cl
handdrawn_72.png,C1C(=NNC(=O)N)CSS1
handdrawn_73.png,CC12CC[C@H]3C([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O
handdrawn_74.png,[2H]C([2H])([2H])C(C(=O)O)(C([2H])([2H])Cl)O
handdrawn_75.png,[2H]/C(=C(\C)/O)/C(=O)C
handdrawn_76.png,[SiH]#[Zr]
handdrawn_77.png,CC1=CCC(C[C@@H]1O)C(C)(C)O
handdrawn_78.png,CCOC(C)(OCC)OP(=O)(CC)CF
handdrawn_79.png,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C
handdrawn_80.png,C1=NNC2=C1SSSSS2
handdrawn_81.png,CC(=O)O[C@H]1CCCN2[C@@H]1C3=C(CC2)C4=CC=CC=C4N3
handdrawn_82.png,CCC/C=C(/SCC#C)\SOS(=O)Cl
handdrawn_83.png,C(F)(F)(S(=O)S(=O)C(F)(F)Br)Cl
handdrawn_84.png,O=[Sn]1O[Sn]2(O1)O[Sn](=O)O2
handdrawn_85.png,CC(C)[C@@H]1C[C@@H]([C@]2(CCCC(=C)[C@@H]2[C@H]1O)C)O
handdrawn_86.png,C1([Si]2=[Si]1C2(F)F)(F)F
handdrawn_87.png,C/C=C(\C)/C/C(=N\Cl)/OC
handdrawn_88.png,C(C(N)P(=O)(O)O)S(=O)(=O)O
handdrawn_89.png,COS(#N)=P[P+]#P
handdrawn_90.png,CP(=S)(CC1=CC=CC=C1)P(=S)(C)CC2=CC=CC=C2
handdrawn_91.png,CC1([C@@H]([C@H](CN1C)C(=O)OC)C(=O)OC)C(=O)OC
handdrawn_92.png,C[C@H]1C[C@H]2CC3=CC=CC=C3N2N1
handdrawn_93.png,C[S-](#C)OOOOO
handdrawn_94.png,C[C@]12CC[C@H](C1(C)C)C[C@@H]2S(=O)C(=C)C3=CCCCC3
handdrawn_95.png,CC1=C(CCO1)OC(=O)Cl
handdrawn_96.png,CC(C)(C)OC(=O)N[C@H]1CC[C@@H](C1)O
handdrawn_97.png,C=P(C1CC1)(C2CC2)C3=CC=CC=C3
handdrawn_98.png,O=S(I(Cl)Br)I(Cl)Br
handdrawn_99.png,C(N(COS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O
handdrawn_100.png,[C@H]1([C@@H]2[C@@H](C(C(=O)O2)O)O[C@H]1O)O
handdrawn_101.png,CN(C(=C(C#N)C#N)C#N)OC
handdrawn_102.png,N1NP2NNP1NN2
handdrawn_103.png,CNC(=O)ON=C1[C@H](C2C[C@@H](C1C2)C#N)Cl
handdrawn_104.png,CCOP(N1CCOC1=O)OCC
handdrawn_105.png,C1[C@@H](O[C@@H](C1O)CO)N2C=C(C(=NC2=O)N)Br
handdrawn_106.png,[B][B]B(B([B])[B])C(=C(B([B])B([B])[B])C)C
handdrawn_107.png,C1C2CN3C(CN=N3)CN2N=N1
handdrawn_108.png,C1(=S)S[Bi](S1)SC(=S)S[Bi]2SC(=S)S2
handdrawn_109.png,P1P(PSP1S)S
handdrawn_110.png,C1CC(=[Hf](Cl)Cl)C1
handdrawn_111.png,[PH2+](S)[S-]
handdrawn_112.png,CC1=C2C(=O)[C@@H](CC[C@@]2(CCC1=O)C)C(=C)C
handdrawn_113.png,C(NC1=NON=C1N)NC2=NON=C2N
handdrawn_114.png,C1(=NN=C([Se]1)[SeH])[SeH]
handdrawn_115.png,B(C#C)(C#C)N(C)C
handdrawn_116.png,C(#N)N=C([Se][K])[Se][K]
handdrawn_117.png,C[C@H]([C@@H](C=C)OO)C(=O)OC(C)C
handdrawn_118.png,N1=S(N=S(N=S1Cl)Cl)Cl
handdrawn_119.png,CS[C@H]1C(=O)N([C@]12CCCCC2=O)CC3=CC=CC=C3
handdrawn_120.png,[H][C@@]([2H])(CCCC)[C@@]([H])([2H])CI
handdrawn_121.png,C[C@H]([C@H](C1=CC=CC=C1)O)N
handdrawn_122.png,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C1)O
handdrawn_123.png,CP(=S)(F)Cl
handdrawn_124.png,C1(=O)C(=O)N1Cl
handdrawn_125.png,C1CCC2(CC1)[C@H]3CC=CC[C@H]3C(=O)O2
handdrawn_126.png,C[C@@H]1CCC[C@H](C1)C
handdrawn_127.png,B(NC)(NC)NC
handdrawn_128.png,CCOOP(=O)(OOCC)OCl
handdrawn_129.png,CC(C)(C)OC(=O)NC[C@H](CCCO)NC(=O)OC(C)(C)C
handdrawn_130.png,COC1OC(OO1)OC
handdrawn_131.png,B(C(C(F)(F)Br)(F)Br)(C(F)(F)F)C(F)(F)F
handdrawn_132.png,C=P(Cl)(Cl)Cl
handdrawn_133.png,C1[C@@H](S[C@@H](CC1N)C2=CC=CC=C2)C3=CC=CC=C3
handdrawn_134.png,CCCC(S(=O)Cl)S(=O)Cl
handdrawn_135.png,CI(CN=O)S
handdrawn_136.png,C(=O)(O)[As]S(=O)(=O)O
handdrawn_137.png,C1CCC(CC1)([C@H](C2=CC=CC=C2)N)O
handdrawn_138.png,CC12CCC3C(C1CC[C@@H]2O)CCC4C3(C[C@](C4)(C#C)O)C
handdrawn_139.png,CC1=NSN=C1CC(=O)O
handdrawn_140.png,C[Si]1([Se][Si]([Se]1)(C)C)C
handdrawn_141.png,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O
handdrawn_142.png,CCC[C@]1(C(=N[C@H]([C@H](O1)C2=CC=CC=C2)C)C)O
handdrawn_143.png,[B][B]B([B])I(B([B])[B])I
handdrawn_144.png,CN(C)C1=NN=CO1
handdrawn_145.png,B(C1=CCCCC1)(O)O
handdrawn_146.png,CCC(N=C=O)(N=C=O)OC(CC)(N=C=O)N=C=O
handdrawn_147.png,C(=O)(N)NC(=O)N(Cl)Cl
handdrawn_148.png,CSN=C1SC2=C(S1)CCCC2
handdrawn_149.png,C(#N)C(=NF)C(C#N)(F)F
handdrawn_150.png,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
handdrawn_151.png,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O
handdrawn_152.png,C[C@@H]1CCO[C@@]2(O1)[C@@H]([C@@H](CC([C@H]2Br)(C)C)C)Br
handdrawn_153.png,C/C=C/[C@H]1SCC[S@@]1=O
handdrawn_154.png,C1=C(NC=N1)SCC(=O)N
handdrawn_155.png,CC(C)[C@H]1CC[C@@]2(C([C@H]1C=C2CO)CO)C
handdrawn_156.png,C1CC(=C[C@@H]1CC#N)OS(=O)(=O)C(F)(F)F
handdrawn_157.png,C(=O)(C(F)(F)F)OI(C(F)(F)F)OC(=O)C(F)(F)F
handdrawn_158.png,C1=CC=C(C=C1)N2[C@@H]3[C@H]2C4C5C3C45
handdrawn_159.png,C1(=NSS(=C1Cl)Cl)Cl
handdrawn_160.png,C1=CN=NN=C1N2NN2
handdrawn_161.png,C1(=NN=C(S1)I)F
handdrawn_162.png,C1=CP2N=CC1C=N2
handdrawn_163.png,C1=C(C(=C(S1)S(=O)(=O)Cl)Br)Br
handdrawn_164.png,[B]=BB=S(#B)CC
handdrawn_165.png,C[C@@H]([C@H]1[C@@H]2[C@H]([C@H](C(=O)O1)O)OC(O2)(C)C)O
handdrawn_166.png,CC#CC=NC#CC
handdrawn_167.png,P12P3P1SP2S3
handdrawn_168.png,C(C[Hg]OCl(=O)(=O)=O)OCl(=O)(=O)=O
handdrawn_169.png,CC[C@H]1C[C@H](C1(C)C)C(=O)C
handdrawn_170.png,C(P(=O)(CSC(=N)N)O)SC(=N)N
handdrawn_171.png,C[C@@H]1CCC[C@@H]1C
handdrawn_172.png,C(#N)C(C#N)C(C#N)C#N
handdrawn_173.png,CCOP(=O)([Te]CC)[Te]CC
handdrawn_174.png,CC(C)OP(=O)(C)C1=CC=NC=C1
handdrawn_175.png,CP(C)(C)([Te]C)I
handdrawn_176.png,N1=P(N=P(N=P(N=P1(O)O)(O)O)(O)O)(O)O
handdrawn_177.png,C/C=C/CCOC1NC(=O)NC1OCC/C=C/C
handdrawn_178.png,[3H]CC([3H])(C)C(C)(C)NC(C)C
handdrawn_179.png,C1CS(=O)(=O)CC1NC(=S)NN
handdrawn_180.png,COC1=C(C2=C3[C@@H](CC4=CC=CC=C42)NCCC3=C1)O
handdrawn_181.png,CC(C)N(C(C)C)P(=NC(C)(C)C)=NC(C)(C)C
handdrawn_182.png,C1CCN(CC1)C(=O)[C@]2([C@@H](CCN2)C#N)C3=CC=CC=C3
handdrawn_183.png,CC[C@@]1(CC[C@@H]2C1(CC[C@H]3C2CC=C4C3CCCC4)C)O
handdrawn_184.png,[2H]C1=COC=COC=COC=COC(=COC=CO1)[2H]
handdrawn_185.png,C[C@@H]1[C@@]2([C@]1(C3=CC=CC4=C3C(=CC=C4)C2=C)C)C
handdrawn_186.png,B1(C(OB(C(O1)CC)CC)CC)CC
handdrawn_187.png,C[C@@H]1CC[C@@H](C1)C
handdrawn_188.png,C1=CNC(=O)NC(=C1)Cl
handdrawn_189.png,CCCCCCCCCCCCC[C@H]([C@H](C)NC(=O)C)OC(=O)C
handdrawn_190.png,CO/C=C(/C(OC)OC)\Br
handdrawn_191.png,CN(C)C=S(=O)(N)O
handdrawn_192.png,CC(=O)C=C1SC(=CC(=O)C)S1
handdrawn_193.png,B(CC1(CC1)B(Cl)Cl)(Cl)Cl
handdrawn_194.png,C(CC(=O)N)[C@@H](C(=O)O)N
handdrawn_195.png,O1OP2OOP1O2
handdrawn_196.png,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)F
handdrawn_197.png,CCCCC(=O)P(=O)(N)SCC
